index,source,target
131,"『砕竜』と呼ばれる獣竜種。
非常に攻撃的な気性をもち、外敵に
対する攻撃手段として、発達した前脚と
爆発性の粘菌による追撃を得意とする。
幼体の頃から粘菌の爆発によって破損
した甲殻部分が、火山性の鉱物と混ざり
合って成長を重ねてきた。その結果、
黒曜石の如き甲殻を獲得するに至った
のではないかと考えられている。","Brute wyverns coated with an 
explosive green substance. The
material is thought to be a 
unique myxomycete--or slime mold
that is primed to explode by 
the Brachydios's own saliva. Note 
that these crafty creatures
 can also deliver powerful foreleg 
strikes. Fond of volcanic areas."
132,"巨大な獣竜種。頑強な顎で岩盤を細かく
砕き、主食である鉱石を摂取する。
身を覆う甲殻は非常に硬く、
並大抵の武器では太刀打ちできない。
発達した顎を駆使した攻撃が得意で、
身にまとった岩石や鉱石をばらまき、
自らが起こす震動で大爆発させるという
習性を有する。
その特徴から『爆鎚竜』とも呼ばれる。","Brute wyverns that feed on 
ore, using their mighty jaws
 to crush bedrock into powder.
They cleverly affix rock and ore
to themselves with lava, then 
spread them about, using
vibrations to make them explode.
They are also capable of
releasing seering hot gases."
133,"高地で発見された海竜。
非常に用心深く、普段は地中深くに
隠れているため発見は困難を極める。
身体に極めて特徴的な水晶を持つこと
から『晶竜』とも呼ばれる。
地表に撒かれる水晶は脅威の一言。
狩猟をする際にその水晶を利用する
狩人もいるというが…。
","Leviathans adapted to terrestrial
life, they are rather cautious
preferring to scatter some of
the many dangerous crystals covering
their bodies to harm unwary
attackers. The organic crystals
they grow also allow them to
harness sunlight and lightning
depending on the weather."
134,"極海に群れで生息する凍海獣の雌。
身体の大きさは雄の半分以下で、
個体によるばらつきも少ない。
雄と違い牙が短いが、これは外敵に
立ち向かう為でなく、魚を獲りやすい
形状になっているためである。
群れの中での役割は子育てであるが、
外敵に襲われた場合は雄と共に
立ち向かう。
","Female Leviathans found in the
Polar Sea. Roughly half
the size of their male
counterparts, they also possess
smaller fangs, more suited
to catching fish than for
display. If their children or
mate is threatened, they will
attack ferociously."
135,"極海に群れで生息する凍海獣の雄。
雌よりも圧倒的に数が少なく、
巨大な身体が特徴的。
性格は温厚で、雪や氷を使って遊んで
いる様子を見られることがある。
ただし縄張りへの侵入者や、群れを
強襲するものに対しては容赦なく
襲いかかる。
","Male Leviathans native to the
Polar Sea. Twice the size
of their female counterparts
they possess massive fangs
used to intimidate rivals and
predators alike. Though aggressive towards
perceived threats, they are
known to play with their
mates and offspring."
136,"血が抜き取られたモンスターの死体を
ハンターズギルドが調査した結果、
存在が確認された海竜。
生息範囲は広く、水辺を好み、海を
泳ぎ、陸では地中に潜って移動する。
自身より小柄な生物なら、手当り次第
に吸血することから非常に好戦的な
性格だと思われているが、自身を守る
ための過剰な防衛行為という説もある。
","A foreign Leviathan which was
discovered following reports of
a large number of monsters
drained of blood. They seem
to prefer areas near the
ocean or underground, where
they stalk and overpower any
creature smaller than themselves
before draining them of blood."
137,"険しい山林の奥地に生息する牙竜種。
強靭な体躯と膂力に加え、体表を覆う
蓄電殻と呼ばれる甲殻から電気を発生
させ、それを蓄電毛と呼ばれる体毛に
蓄えることで、増幅させた電気を帯びる
その姿から、『雷狼竜』の異名を持つ。
狩りの際には、共生関係にある雷光虫を
集めることで「超帯電状態」と呼ばれる
更に強大な電力を身に纏った姿になる。","Fanged wyverns whose bodies
are streaked with electricity. Sharp
 claws and strong limbs allow them 
to thrive in mountainous terrain.
During hunts, they gather numerous 
Thunderbugs to boost their power
and enter a supercharged state.
They house their Thunderbugs
within their dorsal shells."
138,"雪山や塔の秘境などに出没するジンオウ
ガの亜種。龍殺しの実を好む『蝕龍蟲』
と言う甲虫を集めており、そこから取り
込んだ龍属性エネルギーを用いる。力を
解放すると体表が漆黒に染まり、禍々し
いオーラをまとう姿が確認されている。
その鬼気迫る様相から『獄狼竜』とも呼
称される。また、蝕龍蟲に取り付かれる
と全身を蝕まれてしまう。","A subspecies of Zinogre with 
a jet-black body. It gathers
Dracophage bugs which eat Dragonfell
Berries and uses their Dragon
Element energy to dramatically boost
its power. Perhaps this is 
why it can survive in such
varied enviroments as the Snowy
Mountains and ancient towers."
139,全ては謎につつまれている。,No information is documented.
140,"漆黒の甲殻を纏う謎の飛竜。
古塔に生息しているようだが、
この竜を見た者は極めて少ない。
モンスターの特徴も目撃者によって
異なっており、詳しい生態は
現在調査中である。
","A Wyvern with pitch-black
scales and crimson talons
occasionally seen at ancient
towers. The abilities of
this Wyvern seem to
vary between witnesses and
so little is known of
its biology, that it has yet
to be officially named."
141,"その漆黒の姿から『黒蝕竜』と言われ
る。最近になって世界各地で存在が
確認されるようになった。特徴的な
翼膜を持ち、外敵を察知した際は周囲に
鱗粉をまき散らす。この鱗粉は自身の
感知能力を高めるとともに、他の生物の
身体能力に大きな影響を及ぼす。生態
など多くの情報は謎に包まれている。","A curious, and unnerving monster
that, when threatened, scatters
pollen like scales that heighten its 
own senses while causing detrimental 
effects to any other creatures 
that inhale them. Elusive
and mysterious, much about 
their biology remains unknown."
