index,source,target
7003,"{c05}≪Ｇ級≫{/c}の
{c05}≪イャンガルルガ≫
{/c}から入手可能。","Found in {c05}[G Rank] 
{/c}Obtain from 
{c05}Yian Garuga{/c}."
7004,"{c05}≪Ｇ級≫{/c}の
{c05}≪デュラガウア≫
{/c}から入手可能。","Found in {c05}[G Rank] 
{/c}Obtain from 
{c05}Dyuragaua{/c}."
7005,"{c05}≪Ｇ級≫{/c}の
{c05}≪アクラ・ヴァシム≫
{/c}から入手可能。","Found in {c05}[G Rank] 
{/c}Obtain from 
{c05}Akura Vashimu{/c}."
7006,"{c05}≪Ｇ級≫{/c}の
{c05}≪グレンゼブル≫
{/c}から入手可能。","Found in {c05}[G Rank] 
{/c}Obtain from 
{c05}Gurenzeburu{/c}."
7007,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7008,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7009,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7010,"{c05}≪狩人祭≫{/c}で入手可能。
開催中のイベントは{c05}≪メンバー
サイト≫{/c}をご確認ください。","Awarded to 
{c05}Hunter Festival {/c}participants. 
Check site for details."
7011,"{c05}≪狩人祭≫{/c}で入手可能。
開催中のイベントは{c05}≪メンバー
サイト≫{/c}をご確認ください。","Awarded to 
{c05}Hunter Festival {/c}participants. 
Check site for details."
7012,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7013,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7014,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7015,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7016,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7017,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7018,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7019,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7020,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7021,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7022,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7023,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7024,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7025,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7026,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7027,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7028,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7029,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7030,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7031,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7032,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7033,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7034,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7035,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7036,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7037,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7038,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7039,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7040,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7041,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7042,dummy,
7043,"{c05}≪ＨＲ4≫{/c}の
{c05}≪猟団クエスト≫{/c}の報酬
から入手可能。","Found in {c05}[HR 4] 
{/c}Obtain from 
{c05}Guild Quests{/c}."
7044,"{c05}≪ＨＲ4≫{/c}の
{c05}≪猟団クエスト≫{/c}の報酬
から入手可能。","Found in {c05}[HR 4] 
{/c}Obtain from 
{c05}Guild Quests{/c}."
7045,"{c05}≪ＨＲ4≫{/c}の
{c05}≪猟団クエスト≫{/c}の報酬
から入手可能。","Found in {c05}[HR 4] 
{/c}Obtain from 
{c05}Guild Quests{/c}."
7046,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7047,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7048,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7049,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7050,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7051,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7052,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7053,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7054,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7055,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7056,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7057,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7058,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7059,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7060,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7061,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7062,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7063,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7064,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7065,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7066,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7067,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7068,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7069,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7070,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7071,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7072,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7073,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7074,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7075,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7076,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7077,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7078,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7079,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7080,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7081,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7082,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7083,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7084,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7085,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7086,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7087,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7088,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7089,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7090,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7091,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7092,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7093,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7094,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7095,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7096,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7097,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7098,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7099,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7100,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7101,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7102,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7103,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7104,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7105,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7106,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7107,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7108,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7109,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7110,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7111,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7112,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7113,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7114,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7115,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7116,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7117,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7118,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7119,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7120,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7121,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7122,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7123,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7124,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7125,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7126,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7127,"{c05}≪Ｇ級≫{/c}の
{c05}≪峡谷≫{/c}で
{c05}≪採取≫{/c}することで入手可能。","Gathering[G Rank]: 
{c05}Gorge{/c}or 
{c05}Tidal Island{/c}."
7128,"{c05}≪Ｇ級≫{/c}の
{c05}≪火山≫{/c}で
{c05}≪採掘≫{/c}することで入手可能。","Mining [G Rank]: 
{c05}Volcano{/c}."
7129,"{c05}≪Ｇ級≫{/c}の
{c05}≪砂漠≫{/c}での{c05}≪虫とり≫{/c}や
{c05}≪Ｎポイント交換≫{/c}から入手可能。","Gathering[G Rank]: 
{c05}Desert{/c}or 
Trading: {c05}Npoints{/c}."
7130,"{c05}≪Ｇ級≫{/c}の報酬や
{c05}≪ギルド貢献Ｐ交換≫{/c}
{c05}≪Ｎポイント交換≫{/c}から入手可能。","Obtained from {c05}[G Rank] 
{/c}quests. or 
Trading: {c05}GCP {/c}or {c05}Npoints{/c}."
7131,"{c05}≪Ｇ級≫{/c}の報酬や
{c05}≪ギルド貢献Ｐ交換≫{/c}
{c05}≪Ｎポイント交換≫{/c}から入手可能。","Obtained from {c05}[G Rank] 
{/c}quests. or 
Trading: {c05}GCP {/c}or {c05}Npoints{/c}."
7132,"{c05}≪Ｇ級≫{/c}の報酬や
{c05}≪ギルド貢献Ｐ交換≫{/c}
{c05}≪Ｎポイント交換≫{/c}から入手可能。","Obtained from {c05}[G Rank] 
{/c}quests. or 
Trading: {c05}GCP {/c}or {c05}Npoints{/c}."
7133,"{c05}≪Ｇ級≫{/c}の報酬や
{c05}≪ギルド貢献Ｐ交換≫{/c}
{c05}≪Ｎポイント交換≫{/c}から入手可能。","Obtained from {c05}[G Rank] 
{/c}quests. or 
Trading: {c05}GCP {/c}or {c05}Npoints{/c}."
7134,"{c05}≪Ｇ級≫{/c}の報酬や
{c05}≪ギルド貢献Ｐ交換≫{/c}
{c05}≪Ｎポイント交換≫{/c}から入手可能。","Obtained from {c05}[G Rank] 
{/c}quests. or 
Trading: {c05}GCP {/c}or {c05}Npoints{/c}."
7135,"{c05}≪Ｇ級≫{/c}の報酬や
{c05}≪ギルド貢献Ｐ交換≫{/c}
{c05}≪Ｎポイント交換≫{/c}から入手可能。","Obtained from {c05}[G Rank] 
{/c}quests. or 
Trading: {c05}GCP {/c}or {c05}Npoints{/c}."
7136,"{c05}≪Ｇ級≫{/c}の報酬や
{c05}≪ギルド貢献Ｐ交換≫{/c}
{c05}≪Ｎポイント交換≫{/c}から入手可能。","Obtained from {c05}[G Rank] 
{/c}quests. or 
Trading: {c05}GCP {/c}or {c05}Npoints{/c}."
7137,"{c05}≪Ｇ級≫{/c}の報酬や
{c05}≪ギルド貢献Ｐ交換≫{/c}
{c05}≪Ｎポイント交換≫{/c}から入手可能。","Obtained from {c05}[G Rank] 
{/c}quests. or 
Trading: {c05}GCP {/c}or {c05}Npoints{/c}."
7138,"{c05}≪Ｇ級≫{/c}の報酬や
{c05}≪ギルド貢献Ｐ交換≫{/c}
{c05}≪Ｎポイント交換≫{/c}から入手可能。","Obtained from {c05}[G Rank] 
{/c}quests. or 
Trading: {c05}GCP {/c}or {c05}Npoints{/c}."
7139,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7140,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7141,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7142,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7143,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7144,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7145,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7146,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7147,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7148,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7149,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
